"Time";"Region";"AgeGroup";"Symptomatic";"Hospitalized";"R"
2020-05-19;"Ile-de-France";"5-9";71;0;1,5
2020-05-20;"Ile-de-France";"5-9";67;0;1,5
2020-05-21;"Ile-de-France";"5-9";64;0;1,5
2020-05-22;"Ile-de-France";"5-9";61;0;1,5
2020-05-23;"Ile-de-France";"5-9";58;0;1,5
2020-05-24;"Ile-de-France";"5-9";55;0;1,5
2020-05-25;"Ile-de-France";"5-9";53;0;1,5
2020-05-26;"Ile-de-France";"5-9";50;0;1,5
2020-05-27;"Ile-de-France";"5-9";48;0;1,5
2020-05-28;"Ile-de-France";"5-9";45;0;1,5
2020-05-29;"Ile-de-France";"5-9";43;0;1,5
2020-05-30;"Ile-de-France";"5-9";41;0;1,5
2020-05-31;"Ile-de-France";"5-9";39;0;1,5
2020-06-01;"Ile-de-France";"5-9";37;0;1,5
2020-06-02;"Ile-de-France";"5-9";36;0;1,5
2020-06-03;"Ile-de-France";"5-9";34;0;1,5
2020-06-04;"Ile-de-France";"5-9";32;0;1,5
2020-06-05;"Ile-de-France";"5-9";31;0;1,5
2020-06-06;"Ile-de-France";"5-9";29;0;1,5
2020-06-07;"Ile-de-France";"5-9";28;0;1,5
2020-06-08;"Ile-de-France";"5-9";27;0;1,5
2020-06-09;"Ile-de-France";"5-9";25;0;1,5
2020-06-10;"Ile-de-France";"5-9";24;0;1,5
2020-06-11;"Ile-de-France";"5-9";23;0;1,5
2020-06-12;"Ile-de-France";"5-9";22;0;1,5
2020-06-13;"Ile-de-France";"5-9";21;0;1,5
2020-06-14;"Ile-de-France";"5-9";20;0;1,5
2020-06-15;"Ile-de-France";"5-9";19;0;1,5
2020-06-16;"Ile-de-France";"5-9";18;0;1,5
2020-06-17;"Ile-de-France";"5-9";17;0;1,5
2020-06-18;"Ile-de-France";"5-9";16;0;1,5
2020-06-19;"Ile-de-France";"5-9";15;0;1,5
2020-06-20;"Ile-de-France";"5-9";15;0;1,5
2020-06-21;"Ile-de-France";"5-9";14;0;1,5
2020-06-22;"Ile-de-France";"5-9";13;0;1,5
2020-06-23;"Ile-de-France";"5-9";13;0;1,5
2020-06-24;"Ile-de-France";"5-9";12;0;1,5
2020-06-25;"Ile-de-France";"5-9";12;0;1,5
2020-06-26;"Ile-de-France";"5-9";11;0;1,5
2020-06-27;"Ile-de-France";"5-9";10;0;1,5
2020-06-28;"Ile-de-France";"5-9";10;0;1,5
2020-06-29;"Ile-de-France";"5-9";9;0;1,5
2020-06-30;"Ile-de-France";"5-9";9;0;1,5
2020-07-01;"Ile-de-France";"5-9";9;0;1,5
2020-07-02;"Ile-de-France";"5-9";8;0;1,5
2020-07-03;"Ile-de-France";"5-9";9;0;1,5
2020-07-04;"Ile-de-France";"5-9";10;0;1,5
2020-07-05;"Ile-de-France";"5-9";11;0;1,5
2020-07-06;"Ile-de-France";"5-9";11;0;1,5
2020-07-07;"Ile-de-France";"5-9";12;0;1,5
2020-07-08;"Ile-de-France";"5-9";13;0;1,5
2020-07-09;"Ile-de-France";"5-9";13;0;1,5
2020-07-10;"Ile-de-France";"5-9";13;0;1,5
2020-07-11;"Ile-de-France";"5-9";14;0;1,5
2020-07-12;"Ile-de-France";"5-9";14;0;1,5
2020-07-13;"Ile-de-France";"5-9";14;0;1,5
2020-07-14;"Ile-de-France";"5-9";15;0;1,5
2020-07-15;"Ile-de-France";"5-9";15;0;1,5
2020-07-16;"Ile-de-France";"5-9";15;0;1,5
2020-07-17;"Ile-de-France";"5-9";16;0;1,5
2020-07-18;"Ile-de-France";"5-9";16;0;1,5
2020-07-19;"Ile-de-France";"5-9";16;0;1,5
2020-07-20;"Ile-de-France";"5-9";17;0;1,5
2020-07-21;"Ile-de-France";"5-9";17;0;1,5
2020-07-22;"Ile-de-France";"5-9";18;0;1,5
2020-07-23;"Ile-de-France";"5-9";18;0;1,5
2020-07-24;"Ile-de-France";"5-9";18;0;1,5
2020-07-25;"Ile-de-France";"5-9";19;0;1,5
2020-07-26;"Ile-de-France";"5-9";19;0;1,5
2020-07-27;"Ile-de-France";"5-9";19;0;1,5
2020-07-28;"Ile-de-France";"5-9";20;0;1,5
2020-07-29;"Ile-de-France";"5-9";20;0;1,5
2020-07-30;"Ile-de-France";"5-9";21;0;1,5
2020-07-31;"Ile-de-France";"5-9";21;0;1,5
2020-08-01;"Ile-de-France";"5-9";22;0;1,5
2020-08-02;"Ile-de-France";"5-9";22;0;1,5
2020-08-03;"Ile-de-France";"5-9";23;0;1,5
2020-08-04;"Ile-de-France";"5-9";23;0;1,5
2020-08-05;"Ile-de-France";"5-9";24;0;1,5
2020-08-06;"Ile-de-France";"5-9";24;0;1,5
2020-08-07;"Ile-de-France";"5-9";25;0;1,5
2020-08-08;"Ile-de-France";"5-9";25;0;1,5
2020-08-09;"Ile-de-France";"5-9";26;0;1,5
2020-08-10;"Ile-de-France";"5-9";26;0;1,5
2020-08-11;"Ile-de-France";"5-9";27;0;1,5
2020-08-12;"Ile-de-France";"5-9";27;0;1,5
2020-08-13;"Ile-de-France";"5-9";28;0;1,5
2020-08-14;"Ile-de-France";"5-9";28;0;1,5
2020-08-15;"Ile-de-France";"5-9";29;0;1,5
2020-08-16;"Ile-de-France";"5-9";29;0;1,5
2020-08-17;"Ile-de-France";"5-9";30;0;1,5
2020-08-18;"Ile-de-France";"5-9";31;0;1,5
2020-08-19;"Ile-de-France";"5-9";31;0;1,5
2020-08-20;"Ile-de-France";"5-9";32;0;1,5
2020-08-21;"Ile-de-France";"5-9";33;0;1,5
2020-08-22;"Ile-de-France";"5-9";33;0;1,5
2020-08-23;"Ile-de-France";"5-9";34;0;1,5
2020-08-24;"Ile-de-France";"5-9";35;0;1,5
2020-08-25;"Ile-de-France";"5-9";35;0;1,5
2020-08-26;"Ile-de-France";"5-9";36;0;1,5
2020-08-27;"Ile-de-France";"5-9";37;0;1,5
2020-08-28;"Ile-de-France";"5-9";38;0;1,5
2020-08-29;"Ile-de-France";"5-9";38;0;1,5
2020-08-30;"Ile-de-France";"5-9";39;0;1,5
2020-08-31;"Ile-de-France";"5-9";40;0;1,5
2020-09-01;"Ile-de-France";"5-9";41;0;1,5
2020-09-02;"Ile-de-France";"5-9";42;0;1,5
2020-09-03;"Ile-de-France";"5-9";43;0;1,5
2020-09-04;"Ile-de-France";"5-9";43;0;1,5
2020-09-05;"Ile-de-France";"5-9";44;0;1,5
2020-09-06;"Ile-de-France";"5-9";45;0;1,5
2020-09-07;"Ile-de-France";"5-9";46;0;1,5
2020-09-08;"Ile-de-France";"5-9";47;0;1,5
2020-09-09;"Ile-de-France";"5-9";48;0;1,5
2020-09-10;"Ile-de-France";"5-9";49;0;1,5
2020-09-11;"Ile-de-France";"5-9";50;0;1,5
2020-09-12;"Ile-de-France";"5-9";51;0;1,5
2020-09-13;"Ile-de-France";"5-9";52;0;1,5
2020-09-14;"Ile-de-France";"5-9";53;0;1,5
2020-09-15;"Ile-de-France";"5-9";54;0;1,5
2020-09-16;"Ile-de-France";"5-9";55;0;1,5
2020-09-17;"Ile-de-France";"5-9";56;0;1,5
2020-09-18;"Ile-de-France";"5-9";57;0;1,5
2020-09-19;"Ile-de-France";"5-9";58;0;1,5
2020-09-20;"Ile-de-France";"5-9";60;0;1,5
2020-09-21;"Ile-de-France";"5-9";61;0;1,5
2020-09-22;"Ile-de-France";"5-9";62;0;1,5
2020-09-23;"Ile-de-France";"5-9";63;0;1,5
2020-09-24;"Ile-de-France";"5-9";64;0;1,5
2020-09-25;"Ile-de-France";"5-9";66;0;1,5
2020-09-26;"Ile-de-France";"5-9";67;0;1,5
2020-09-27;"Ile-de-France";"5-9";68;0;1,5
2020-09-28;"Ile-de-France";"5-9";70;0;1,5
2020-09-29;"Ile-de-France";"5-9";71;0;1,5
2020-09-30;"Ile-de-France";"5-9";72;0;1,5
2020-10-01;"Ile-de-France";"5-9";74;0;1,5
2020-10-02;"Ile-de-France";"5-9";75;0;1,5
2020-10-03;"Ile-de-France";"5-9";77;0;1,5
2020-10-04;"Ile-de-France";"5-9";78;0;1,5
2020-10-05;"Ile-de-France";"5-9";80;0;1,5
2020-10-06;"Ile-de-France";"5-9";81;0;1,5
2020-10-07;"Ile-de-France";"5-9";83;0;1,5
2020-10-08;"Ile-de-France";"5-9";84;0;1,5
2020-10-09;"Ile-de-France";"5-9";86;0;1,5
2020-10-10;"Ile-de-France";"5-9";88;0;1,5
2020-10-11;"Ile-de-France";"5-9";89;0;1,5
2020-10-12;"Ile-de-France";"5-9";91;0;1,5
2020-10-13;"Ile-de-France";"5-9";93;0;1,5
2020-10-14;"Ile-de-France";"5-9";94;0;1,5
2020-10-15;"Ile-de-France";"5-9";96;0;1,5
2020-10-16;"Ile-de-France";"5-9";98;0;1,5
2020-10-17;"Ile-de-France";"5-9";100;0;1,5
2020-10-18;"Ile-de-France";"5-9";102;0;1,5
2020-10-19;"Ile-de-France";"5-9";103;0;1,5
2020-10-20;"Ile-de-France";"5-9";105;0;1,5
2020-10-21;"Ile-de-France";"5-9";107;0;1,5
2020-10-22;"Ile-de-France";"5-9";109;0;1,5
2020-10-23;"Ile-de-France";"5-9";111;0;1,5
2020-10-24;"Ile-de-France";"5-9";113;0;1,5
2020-10-25;"Ile-de-France";"5-9";115;0;1,5
2020-10-26;"Ile-de-France";"5-9";117;0;1,5
2020-10-27;"Ile-de-France";"5-9";120;0;1,5
2020-10-28;"Ile-de-France";"5-9";122;0;1,5
2020-10-29;"Ile-de-France";"5-9";124;0;1,5
2020-10-30;"Ile-de-France";"5-9";126;0;1,5
2020-10-31;"Ile-de-France";"5-9";128;0;1,5
2020-11-01;"Ile-de-France";"5-9";131;0;1,5
2020-11-02;"Ile-de-France";"5-9";133;0;1,5
2020-11-03;"Ile-de-France";"5-9";135;0;1,5
2020-11-04;"Ile-de-France";"5-9";138;0;1,5
2020-11-05;"Ile-de-France";"5-9";140;0;1,5
2020-11-06;"Ile-de-France";"5-9";142;0;1,5
2020-11-07;"Ile-de-France";"5-9";145;0;1,5
2020-11-08;"Ile-de-France";"5-9";147;0;1,5
2020-11-09;"Ile-de-France";"5-9";150;0;1,5
2020-11-10;"Ile-de-France";"5-9";152;0;1,5
2020-11-11;"Ile-de-France";"5-9";155;0;1,5
2020-11-12;"Ile-de-France";"5-9";157;0;1,5
2020-11-13;"Ile-de-France";"5-9";160;0;1,5
2020-11-14;"Ile-de-France";"5-9";163;0;1,5
2020-11-15;"Ile-de-France";"5-9";165;0;1,5
2020-11-16;"Ile-de-France";"5-9";168;0;1,5
2020-11-17;"Ile-de-France";"5-9";171;0;1,5
2020-11-18;"Ile-de-France";"5-9";174;0;1,5
2020-11-19;"Ile-de-France";"5-9";176;0;1,5
2020-11-20;"Ile-de-France";"5-9";179;0;1,5
2020-11-21;"Ile-de-France";"5-9";182;0;1,5
2020-11-22;"Ile-de-France";"5-9";185;0;1,5
2020-11-23;"Ile-de-France";"5-9";188;0;1,5
2020-11-24;"Ile-de-France";"5-9";191;0;1,5
2020-11-25;"Ile-de-France";"5-9";194;0;1,5
2020-11-26;"Ile-de-France";"5-9";197;0;1,5
2020-11-27;"Ile-de-France";"5-9";200;0;1,5
2020-11-28;"Ile-de-France";"5-9";203;0;1,5
2020-11-29;"Ile-de-France";"5-9";206;0;1,5
2020-11-30;"Ile-de-France";"5-9";209;0;1,5
2020-12-01;"Ile-de-France";"5-9";212;0;1,5
2020-12-02;"Ile-de-France";"5-9";215;0;1,5
2020-12-03;"Ile-de-France";"5-9";218;0;1,5
2020-12-04;"Ile-de-France";"5-9";221;0;1,5
2020-12-05;"Ile-de-France";"5-9";224;0;1,5
2020-12-06;"Ile-de-France";"5-9";228;0;1,5
2020-12-07;"Ile-de-France";"5-9";231;0;1,5
2020-12-08;"Ile-de-France";"5-9";234;0;1,5
2020-12-09;"Ile-de-France";"5-9";237;0;1,5
2020-12-10;"Ile-de-France";"5-9";241;0;1,5
2020-12-11;"Ile-de-France";"5-9";244;0;1,5
2020-12-12;"Ile-de-France";"5-9";247;0;1,5
2020-12-13;"Ile-de-France";"5-9";250;0;1,5
2020-12-14;"Ile-de-France";"5-9";254;0;1,5
2020-12-15;"Ile-de-France";"5-9";257;0;1,5
2020-12-16;"Ile-de-France";"5-9";260;0;1,5
2020-12-17;"Ile-de-France";"5-9";263;0;1,5
2020-12-18;"Ile-de-France";"5-9";267;0;1,5
2020-12-19;"Ile-de-France";"5-9";270;0;1,5
2020-12-20;"Ile-de-France";"5-9";273;0;1,5
2020-12-21;"Ile-de-France";"5-9";277;0;1,5
2020-12-22;"Ile-de-France";"5-9";280;0;1,5
2020-12-23;"Ile-de-France";"5-9";283;0;1,5
2020-12-24;"Ile-de-France";"5-9";286;0;1,5
2020-12-25;"Ile-de-France";"5-9";290;0;1,5
2020-12-26;"Ile-de-France";"5-9";293;0;1,5
2020-12-27;"Ile-de-France";"5-9";296;0;1,5
2020-12-28;"Ile-de-France";"5-9";299;0;1,5
2020-12-29;"Ile-de-France";"5-9";303;0;1,5
2020-12-30;"Ile-de-France";"5-9";306;0;1,5
2020-12-31;"Ile-de-France";"5-9";309;0;1,5
2020-03-10;"Ile-de-France";"10-14";198;0;1,5
2020-03-11;"Ile-de-France";"10-14";225;0;1,5
2020-03-12;"Ile-de-France";"10-14";257;0;1,5
2020-03-13;"Ile-de-France";"10-14";292;1;1,5
2020-03-14;"Ile-de-France";"10-14";333;1;1,5
2020-03-15;"Ile-de-France";"10-14";379;1;1,5
2020-03-16;"Ile-de-France";"10-14";431;1;1,5
2020-03-17;"Ile-de-France";"10-14";490;1;1,5
2020-03-18;"Ile-de-France";"10-14";557;1;1,5
2020-03-19;"Ile-de-France";"10-14";633;1;1,5
2020-03-20;"Ile-de-France";"10-14";718;1;1,5
2020-03-21;"Ile-de-France";"10-14";815;1;1,5
2020-03-22;"Ile-de-France";"10-14";924;2;1,5
2020-03-23;"Ile-de-France";"10-14";1046;2;1,5
2020-03-24;"Ile-de-France";"10-14";1184;2;1,5
2020-03-25;"Ile-de-France";"10-14";1338;2;1,5
2020-03-26;"Ile-de-France";"10-14";1510;3;1,5
2020-03-27;"Ile-de-France";"10-14";1651;3;1,5
2020-03-28;"Ile-de-France";"10-14";1646;3;1,5
2020-03-29;"Ile-de-France";"10-14";1528;4;1,5
2020-03-30;"Ile-de-France";"10-14";1366;4;1,5
2020-03-31;"Ile-de-France";"10-14";1206;4;1,5
2020-04-01;"Ile-de-France";"10-14";1068;4;1,5
2020-04-02;"Ile-de-France";"10-14";957;4;1,5
2020-04-03;"Ile-de-France";"10-14";871;3;1,5
2020-04-04;"Ile-de-France";"10-14";803;3;1,5
2020-04-05;"Ile-de-France";"10-14";749;3;1,5
2020-04-06;"Ile-de-France";"10-14";705;3;1,5
2020-04-07;"Ile-de-France";"10-14";667;3;1,5
2020-04-08;"Ile-de-France";"10-14";634;3;1,5
2020-04-09;"Ile-de-France";"10-14";603;2;1,5
2020-04-10;"Ile-de-France";"10-14";575;2;1,5
2020-04-11;"Ile-de-France";"10-14";548;2;1,5
2020-04-12;"Ile-de-France";"10-14";522;2;1,5
2020-04-13;"Ile-de-France";"10-14";498;2;1,5
2020-04-14;"Ile-de-France";"10-14";474;2;1,5
2020-04-15;"Ile-de-France";"10-14";452;2;1,5
2020-04-16;"Ile-de-France";"10-14";430;2;1,5
2020-04-17;"Ile-de-France";"10-14";410;2;1,5
2020-04-18;"Ile-de-France";"10-14";390;2;1,5
2020-04-19;"Ile-de-France";"10-14";372;1;1,5
2020-04-20;"Ile-de-France";"10-14";354;1;1,5
2020-04-21;"Ile-de-France";"10-14";337;1;1,5
2020-04-22;"Ile-de-France";"10-14";320;1;1,5
2020-04-23;"Ile-de-France";"10-14";305;1;1,5
2020-04-24;"Ile-de-France";"10-14";290;1;1,5
2020-04-25;"Ile-de-France";"10-14";276;1;1,5
2020-04-26;"Ile-de-France";"10-14";263;1;1,5
2020-04-27;"Ile-de-France";"10-14";250;1;1,5
2020-04-28;"Ile-de-France";"10-14";238;1;1,5
2020-04-29;"Ile-de-France";"10-14";227;1;1,5
2020-04-30;"Ile-de-France";"10-14";216;1;1,5
2020-05-01;"Ile-de-France";"10-14";205;1;1,5
2020-05-02;"Ile-de-France";"10-14";196;1;1,5
2020-05-03;"Ile-de-France";"10-14";186;1;1,5
2020-05-04;"Ile-de-France";"10-14";177;1;1,5
2020-05-05;"Ile-de-France";"10-14";169;1;1,5
2020-05-06;"Ile-de-France";"10-14";161;1;1,5
2020-05-07;"Ile-de-France";"10-14";153;1;1,5
2020-05-08;"Ile-de-France";"10-14";146;1;1,5
2020-05-09;"Ile-de-France";"10-14";139;1;1,5
2020-05-10;"Ile-de-France";"10-14";132;1;1,5
2020-05-11;"Ile-de-France";"10-14";126;0;1,5
2020-05-12;"Ile-de-France";"10-14";120;0;1,5
2020-05-13;"Ile-de-France";"10-14";114;0;1,5
2020-05-14;"Ile-de-France";"10-14";108;0;1,5
2020-05-15;"Ile-de-France";"10-14";103;0;1,5
2020-05-16;"Ile-de-France";"10-14";98;0;1,5
2020-05-17;"Ile-de-France";"10-14";94;0;1,5
2020-05-18;"Ile-de-France";"10-14";89;0;1,5
2020-05-19;"Ile-de-France";"10-14";85;0;1,5
2020-05-20;"Ile-de-France";"10-14";81;0;1,5
2020-05-21;"Ile-de-France";"10-14";77;0;1,5
2020-05-22;"Ile-de-France";"10-14";73;0;1,5
2020-05-23;"Ile-de-France";"10-14";70;0;1,5
2020-05-24;"Ile-de-France";"10-14";66;0;1,5
2020-05-25;"Ile-de-France";"10-14";63;0;1,5
2020-05-26;"Ile-de-France";"10-14";60;0;1,5
2020-05-27;"Ile-de-France";"10-14";57;0;1,5
2020-05-28;"Ile-de-France";"10-14";54;0;1,5
2020-05-29;"Ile-de-France";"10-14";52;0;1,5
2020-05-30;"Ile-de-France";"10-14";49;0;1,5
2020-05-31;"Ile-de-France";"10-14";47;0;1,5
2020-06-01;"Ile-de-France";"10-14";45;0;1,5
2020-06-02;"Ile-de-France";"10-14";43;0;1,5
2020-06-03;"Ile-de-France";"10-14";41;0;1,5
2020-06-04;"Ile-de-France";"10-14";39;0;1,5
2020-06-05;"Ile-de-France";"10-14";37;0;1,5
2020-06-06;"Ile-de-France";"10-14";35;0;1,5
2020-06-07;"Ile-de-France";"10-14";33;0;1,5
2020-06-08;"Ile-de-France";"10-14";32;0;1,5
2020-06-09;"Ile-de-France";"10-14";30;0;1,5
2020-06-10;"Ile-de-France";"10-14";29;0;1,5
2020-06-11;"Ile-de-France";"10-14";27;0;1,5
2020-06-12;"Ile-de-France";"10-14";26;0;1,5
2020-06-13;"Ile-de-France";"10-14";25;0;1,5
2020-06-14;"Ile-de-France";"10-14";24;0;1,5
2020-06-15;"Ile-de-France";"10-14";23;0;1,5
2020-06-16;"Ile-de-France";"10-14";21;0;1,5
2020-06-17;"Ile-de-France";"10-14";20;0;1,5
2020-06-18;"Ile-de-France";"10-14";19;0;1,5
2020-06-19;"Ile-de-France";"10-14";19;0;1,5
2020-06-20;"Ile-de-France";"10-14";18;0;1,5
2020-06-21;"Ile-de-France";"10-14";17;0;1,5
2020-06-22;"Ile-de-France";"10-14";16;0;1,5
2020-06-23;"Ile-de-France";"10-14";15;0;1,5
2020-06-24;"Ile-de-France";"10-14";14;0;1,5
2020-06-25;"Ile-de-France";"10-14";14;0;1,5
2020-06-26;"Ile-de-France";"10-14";13;0;1,5
2020-06-27;"Ile-de-France";"10-14";13;0;1,5
2020-06-28;"Ile-de-France";"10-14";12;0;1,5
2020-06-29;"Ile-de-France";"10-14";11;0;1,5
2020-06-30;"Ile-de-France";"10-14";11;0;1,5
2020-07-01;"Ile-de-France";"10-14";10;0;1,5
2020-07-02;"Ile-de-France";"10-14";10;0;1,5
2020-07-03;"Ile-de-France";"10-14";11;0;1,5
2020-07-04;"Ile-de-France";"10-14";12;0;1,5
2020-07-05;"Ile-de-France";"10-14";13;0;1,5
2020-07-06;"Ile-de-France";"10-14";14;0;1,5
2020-07-07;"Ile-de-France";"10-14";14;0;1,5
2020-07-08;"Ile-de-France";"10-14";15;0;1,5
2020-07-09;"Ile-de-France";"10-14";16;0;1,5
2020-07-10;"Ile-de-France";"10-14";16;0;1,5
2020-07-11;"Ile-de-France";"10-14";17;0;1,5
2020-07-12;"Ile-de-France";"10-14";17;0;1,5
2020-07-13;"Ile-de-France";"10-14";17;0;1,5
2020-07-14;"Ile-de-France";"10-14";18;0;1,5
2020-07-15;"Ile-de-France";"10-14";18;0;1,5
2020-07-16;"Ile-de-France";"10-14";18;0;1,5
2020-07-17;"Ile-de-France";"10-14";19;0;1,5
2020-07-18;"Ile-de-France";"10-14";19;0;1,5
2020-07-19;"Ile-de-France";"10-14";20;0;1,5
2020-07-20;"Ile-de-France";"10-14";20;0;1,5
2020-07-21;"Ile-de-France";"10-14";20;0;1,5
2020-07-22;"Ile-de-France";"10-14";21;0;1,5
2020-07-23;"Ile-de-France";"10-14";21;0;1,5
2020-07-24;"Ile-de-France";"10-14";22;0;1,5
2020-07-25;"Ile-de-France";"10-14";22;0;1,5
2020-07-26;"Ile-de-France";"10-14";23;0;1,5
2020-07-27;"Ile-de-France";"10-14";23;0;1,5
2020-07-28;"Ile-de-France";"10-14";24;0;1,5
2020-07-29;"Ile-de-France";"10-14";24;0;1,5
2020-07-30;"Ile-de-France";"10-14";25;0;1,5
2020-07-31;"Ile-de-France";"10-14";25;0;1,5
2020-08-01;"Ile-de-France";"10-14";26;0;1,5
2020-08-02;"Ile-de-France";"10-14";26;0;1,5
2020-08-03;"Ile-de-France";"10-14";27;0;1,5
2020-08-04;"Ile-de-France";"10-14";27;0;1,5
2020-08-05;"Ile-de-France";"10-14";28;0;1,5
2020-08-06;"Ile-de-France";"10-14";29;0;1,5
2020-08-07;"Ile-de-France";"10-14";29;0;1,5
2020-08-08;"Ile-de-France";"10-14";30;0;1,5
2020-08-09;"Ile-de-France";"10-14";30;0;1,5
2020-08-10;"Ile-de-France";"10-14";31;0;1,5
2020-08-11;"Ile-de-France";"10-14";32;0;1,5
2020-08-12;"Ile-de-France";"10-14";32;0;1,5
2020-08-13;"Ile-de-France";"10-14";33;0;1,5
2020-08-14;"Ile-de-France";"10-14";34;0;1,5
2020-08-15;"Ile-de-France";"10-14";34;0;1,5
2020-08-16;"Ile-de-France";"10-14";35;0;1,5
2020-08-17;"Ile-de-France";"10-14";36;0;1,5
2020-08-18;"Ile-de-France";"10-14";37;0;1,5
2020-08-19;"Ile-de-France";"10-14";37;0;1,5
2020-08-20;"Ile-de-France";"10-14";38;0;1,5
2020-08-21;"Ile-de-France";"10-14";39;0;1,5
2020-08-22;"Ile-de-France";"10-14";40;0;1,5
2020-08-23;"Ile-de-France";"10-14";40;0;1,5
2020-08-24;"Ile-de-France";"10-14";41;0;1,5
2020-08-25;"Ile-de-France";"10-14";42;0;1,5
2020-08-26;"Ile-de-France";"10-14";43;0;1,5
2020-08-27;"Ile-de-France";"10-14";44;0;1,5
2020-08-28;"Ile-de-France";"10-14";45;0;1,5
2020-08-29;"Ile-de-France";"10-14";46;0;1,5
2020-08-30;"Ile-de-France";"10-14";47;0;1,5
2020-08-31;"Ile-de-France";"10-14";48;0;1,5
2020-09-01;"Ile-de-France";"10-14";48;0;1,5
2020-09-02;"Ile-de-France";"10-14";49;0;1,5
2020-09-03;"Ile-de-France";"10-14";50;0;1,5
2020-09-04;"Ile-de-France";"10-14";51;0;1,5
2020-09-05;"Ile-de-France";"10-14";53;0;1,5
2020-09-06;"Ile-de-France";"10-14";54;0;1,5
2020-09-07;"Ile-de-France";"10-14";55;0;1,5
2020-09-08;"Ile-de-France";"10-14";56;0;1,5
2020-09-09;"Ile-de-France";"10-14";57;0;1,5
2020-09-10;"Ile-de-France";"10-14";58;0;1,5
2020-09-11;"Ile-de-France";"10-14";59;0;1,5
2020-09-12;"Ile-de-France";"10-14";60;0;1,5
2020-09-13;"Ile-de-France";"10-14";62;0;1,5
2020-09-14;"Ile-de-France";"10-14";63;0;1,5
2020-09-15;"Ile-de-France";"10-14";64;0;1,5
2020-09-16;"Ile-de-France";"10-14";65;0;1,5
2020-09-17;"Ile-de-France";"10-14";67;0;1,5
2020-09-18;"Ile-de-France";"10-14";68;0;1,5
2020-09-19;"Ile-de-France";"10-14";69;0;1,5
2020-09-20;"Ile-de-France";"10-14";71;0;1,5
2020-09-21;"Ile-de-France";"10-14";72;0;1,5
2020-09-22;"Ile-de-France";"10-14";73;0;1,5
2020-09-23;"Ile-de-France";"10-14";75;0;1,5
2020-09-24;"Ile-de-France";"10-14";76;0;1,5
2020-09-25;"Ile-de-France";"10-14";78;0;1,5
2020-09-26;"Ile-de-France";"10-14";79;0;1,5
2020-09-27;"Ile-de-France";"10-14";81;0;1,5
2020-09-28;"Ile-de-France";"10-14";82;0;1,5
2020-09-29;"Ile-de-France";"10-14";84;0;1,5
2020-09-30;"Ile-de-France";"10-14";86;0;1,5
2020-10-01;"Ile-de-France";"10-14";87;0;1,5
2020-10-02;"Ile-de-France";"10-14";89;0;1,5
2020-10-03;"Ile-de-France";"10-14";91;0;1,5
2020-10-04;"Ile-de-France";"10-14";92;0;1,5
2020-10-05;"Ile-de-France";"10-14";94;0;1,5
2020-10-06;"Ile-de-France";"10-14";96;0;1,5
2020-10-07;"Ile-de-France";"10-14";98;0;1,5
2020-10-08;"Ile-de-France";"10-14";100;0;1,5
2020-10-09;"Ile-de-France";"10-14";102;0;1,5
2020-10-10;"Ile-de-France";"10-14";103;0;1,5
2020-10-11;"Ile-de-France";"10-14";105;0;1,5
2020-10-12;"Ile-de-France";"10-14";107;0;1,5
2020-10-13;"Ile-de-France";"10-14";109;0;1,5
2020-10-14;"Ile-de-France";"10-14";111;0;1,5
2020-10-15;"Ile-de-France";"10-14";114;0;1,5
2020-10-16;"Ile-de-France";"10-14";116;0;1,5
2020-10-17;"Ile-de-France";"10-14";118;0;1,5
2020-10-18;"Ile-de-France";"10-14";120;0;1,5
2020-10-19;"Ile-de-France";"10-14";122;0;1,5
2020-10-20;"Ile-de-France";"10-14";124;0;1,5
2020-10-21;"Ile-de-France";"10-14";127;0;1,5
2020-10-22;"Ile-de-France";"10-14";129;0;1,5
2020-10-23;"Ile-de-France";"10-14";131;0;1,5
2020-10-24;"Ile-de-France";"10-14";134;0;1,5
2020-10-25;"Ile-de-France";"10-14";136;0;1,5
2020-10-26;"Ile-de-France";"10-14";138;0;1,5
2020-10-27;"Ile-de-France";"10-14";141;0;1,5
2020-10-28;"Ile-de-France";"10-14";143;0;1,5
2020-10-29;"Ile-de-France";"10-14";146;0;1,5
2020-10-30;"Ile-de-France";"10-14";148;0;1,5
2020-10-31;"Ile-de-France";"10-14";151;0;1,5
2020-11-01;"Ile-de-France";"10-14";154;0;1,5
2020-11-02;"Ile-de-France";"10-14";156;0;1,5
2020-11-03;"Ile-de-France";"10-14";159;0;1,5
2020-11-04;"Ile-de-France";"10-14";162;0;1,5
2020-11-05;"Ile-de-France";"10-14";165;0;1,5
2020-11-06;"Ile-de-France";"10-14";167;0;1,5
2020-11-07;"Ile-de-France";"10-14";170;0;1,5
2020-11-08;"Ile-de-France";"10-14";173;0;1,5
2020-11-09;"Ile-de-France";"10-14";176;0;1,5
2020-11-10;"Ile-de-France";"10-14";179;0;1,5
2020-11-11;"Ile-de-France";"10-14";182;1;1,5
2020-11-12;"Ile-de-France";"10-14";185;1;1,5
2020-11-13;"Ile-de-France";"10-14";188;1;1,5
2020-11-14;"Ile-de-France";"10-14";191;1;1,5
2020-11-15;"Ile-de-France";"10-14";194;1;1,5
2020-11-16;"Ile-de-France";"10-14";197;1;1,5
2020-11-17;"Ile-de-France";"10-14";200;1;1,5
2020-11-18;"Ile-de-France";"10-14";203;1;1,5
